FLWheelSpdPulse,Fx_FL,Fx_FR,Fx_RL,Fx_RR,Fx_by_acc,Fx_by_tyre,GasPdlPsnRaw,LongAcc,MCU_MotorSpeed,MCU_Torque,RLWheelSpdPulse,RRWheelSpdPulse,VCU2MCU_MotorTorque_cmd,VehSpd,WhlSpdFL,WhlSpdFL_ang_acc,WhlSpdFR,WhlSpdFR_ang_acc,WhlSpdRL,WhlSpdRL_ang_acc,WhlSpdRR,WhlSpdRR_ang_acc,time
1357.310986990377,-95.15360478790296,-114.74857450533165,-268.26604113583414,-289.0390577448276,-690.0409261900795,-767.2072781738964,0.0,-0.03061406061180477,3263.335458451713,0.4992030806076371,717.567763322641,1162.567763322641,1.0,38.081250000000004,38.081250000000004,0.0,37.97090743856489,5.225325257980984,38.024144710957316,-5.645690657664204,38.025,-0.10621956193261894,7.63
1361.8123327887818,-95.81478645559922,-75.41077727633555,-215.31794697486717,-215.31794697486717,-914.2154309856588,-601.8614576816691,0.0,-0.040559690815690275,3287.5438416047705,2.647989780952944,722.5692586542019,1167.5692586542018,1.0,38.081250000000004,38.081250000000004,0.0,38.0231606911447,-5.441069114470309,37.967687804380674,-11.227918574281404,38.02393780438067,-11.227918574281404,7.64
1366.5530055421345,-95.67404540971684,-95.67404540971684,-243.98986347323557,-243.98986347323557,-1127.000000000001,-679.3278177659049,0.0,-0.050000000000000044,3329.423323245832,2.190592816759296,727.5530055421347,1172.5530055421345,1.0,38.081250000000004,38.081250000000004,0.0,37.96875,0.0,37.85540861863786,-5.399340900768124,37.91165861863786,-5.399340900768124,7.65
1371.5199706314245,-94.57084493574092,-94.57084493574092,-317.54729709137564,-359.4139456833244,-1131.7477896203457,-866.1029326461819,0.0,-0.05021063840374204,3337.1896621459723,-1.241351416111621,732.5199706314245,1177.5199706314245,1.0,38.0709163265814,38.081250000000004,-0.21629837199910185,37.96875,-0.21629837199910185,37.80141520963018,-0.055960587537384754,37.85766520963018,11.108479036982288,7.66
1376.491893302957,-75.3327688949945,-75.33276889499716,-352.29984559500133,-330.9223100512203,-1338.5355417900926,-833.8876934362132,0.0,-0.059384895376667815,3337.8465860576207,-2.0,737.4918933029569,1182.491893302957,1.0,37.85625,38.07908701628001,-5.408701628001467,37.96658701628001,-5.408701628000756,37.800855603754805,5.8081671586670325,37.96875,0.1074910136587448,7.67
1381.4687597892637,-94.35722366558291,-94.35722366558291,-394.69072933860696,-331.09644366207635,-1127.000000000001,-914.501620331849,0.0,-0.050000000000000044,3350.435425790754,0.4870851581507689,742.4687597892637,1187.4687597892637,1.0,37.860771612849135,38.025,-0.21137398335469015,37.9125,-0.21137398335469015,37.858937275341475,28.019414266450582,37.96982491013659,11.060938086042427,7.68
1386.443306937266,-75.26777764145078,-76.63854761938782,-310.53223918269714,-248.54192549169886,-1127.000000000001,-710.9804899352347,6.455704905280728,-0.050000000000000044,3385.254331319681,1.8487981926231924,747.443306937266,1192.443306937266,1.0,37.9125,38.02288626016645,-5.413626016645168,37.910386260166455,-5.048087355861952,38.13913141800598,10.987321217898227,38.08043429099701,-5.543429099701314,7.69
1391.4154535539856,-95.36042047794372,-136.9694224119347,-236.67595303041668,-279.42326431812285,-1139.629580444748,-748.429060238418,24.026978214826414,-0.05056031856454073,3372.769419937478,1.1713372698853597,752.4154535539856,1197.4154535539856,1.0,37.93482779097388,37.96875,0.0,37.859905386607835,11.09573384906426,38.24900463018496,-11.399283010054972,38.025,0.0,7.7
1396.4426166682836,-95.47567842289645,-115.31899118838712,-260.6453439346902,-322.8805718469013,-1352.4000000000012,-794.320585392875,49.01592020156077,-0.06000000000000005,3348.6326701879375,-1.545916226507789,757.4426166682837,1202.4426166682836,1.0,38.19375,37.96875,0.0,37.97086272509848,5.291550070797513,38.13501180008441,-16.59606077658964,38.025,0.0,7.71
1401.5293344329095,-94.64158743861401,-74.00600276119425,-276.88655747606117,-276.43289290953464,-1342.1023618798645,-721.9670405854041,79.37952466363555,-0.059543139391298336,3336.617420231458,1.3530319074168538,762.5293344329095,1207.5293344329095,1.0,38.18586429090469,37.96875,-0.20659746114617406,38.02377822580645,-5.7094200417914465,37.96905119231852,0.045428992944351876,38.025,-0.0755482247960515,7.72
1406.3142005006557,-74.8704713637833,-76.23314684974765,-275.33118474399095,-233.52150053363525,-1113.471934497808,-659.9563034911571,96.40512732869706,-0.0493998196316685,3364.8832323328056,2.8300897870223825,767.5713338896176,1212.5713338896176,1.0,38.081250000000004,37.96668402538854,-5.600092603648932,37.96668402538854,-5.236712474058436,37.96950548224796,5.499106202849191,38.02424451775204,-5.6501429199123265,7.73
1410.8139902252951,-76.06743899233686,-117.70242603928787,-243.86652500595284,-222.31530282070787,-888.9644016318655,-659.9516928582854,99.6061,-0.039439414446844075,3357.8229426811936,2.176433917574588,772.571100250328,1217.5711002503278,1.0,38.07674951403888,37.91068309935205,-5.22726659309356,37.914316900647954,5.875396619426709,38.02449654427645,-5.4884853501022235,37.967743088552915,-11.235477932834215,7.74
1415.5716329815775,-114.95107253987769,-135.23466000696337,-338.0058295369967,-297.3126583511,-690.145188522647,-885.5042204349379,99.6061,-0.030618686269860116,3336.39569458775,-1.235531376043523,777.5716329815775,1222.5716329815775,1.0,38.025,37.85841043342111,5.218906542791757,37.97307086684222,10.627863200681276,37.96961169077543,5.425756158119555,37.85538830922457,-5.425756158119555,7.75
1420.57288976331,-74.7794011168107,-73.15247358498256,-247.67312001090662,-331.8626502608691,-901.6000000000008,-727.467644973569,99.6061,-0.040000000000000036,3319.3925384271006,0.5214923145798469,782.57288976331,1227.57288976331,1.582047260726049,38.0158615085928,37.91059949884903,-5.434949884902807,38.079349498849034,-5.868797226723643,38.023869252356626,-11.048579771329514,37.80113074764338,11.401961628660473,7.76
1425.5436044867567,-96.27066098526603,-54.83421751097493,-277.2602599806358,-318.6727295556238,-901.6000000000008,-747.0378680325005,99.6061,-0.040000000000000036,3334.9160466791536,2.706290159919413,787.5436044867567,1232.5436044867567,2.608356164383607,37.9125,37.85625,0.1167828008156846,38.0206615265818,-10.932935458995274,37.91338345464333,5.521662609997691,37.91515036392998,16.564987829994493,7.77
1430.485521726836,-116.32664894032737,-75.82075886182623,-243.0320627292796,-326.87295136775475,-901.6000000000008,-762.052421899188,99.6061,-0.040000000000000036,3350.297638443936,2.1801574370709145,792.4855217268358,1237.485521726836,4.22709438015727,37.916372644487616,37.85741782800816,5.508217199184173,37.911332171991845,-5.29335348841613,37.96860008074331,-5.696214848202885,38.08080024222993,16.661355455390492,7.78
1435.4437649012514,-95.6154,-115.19510947666697,-246.95472367033804,-204.98166312883598,-901.6000000000008,-662.746896275841,99.6061,-0.040000000000000036,3330.1352575064625,2.0,797.4437649012514,1242.4437649012514,6.824011734848319,37.96875,37.9125,0.0,37.85839863710768,5.221255860444529,37.91163793226128,-5.3659486879098495,38.24741379678383,-16.558764832310402,7.79
1440.4189193997984,-96.12634650269166,-75.74089811064451,-304.30829267296554,-261.89136182301615,-901.6000000000008,-738.0668991093179,99.6061,-0.040000000000000036,3318.5275942082794,3.6605346203823674,802.4189193997983,1247.4189193997984,9.839175660497089,37.97331989956133,37.9125,0.0,37.91061119571213,-5.436119571212572,37.85797844538218,16.525744209650384,38.08182614846073,5.21456264966389,7.8
1445.4162863641807,-97.69830731014268,-96.3312581740749,-157.9812713524469,-116.64430771528636,-901.6000000000008,-468.65514455195085,99.6061,-0.040000000000000036,3333.9858680989882,6.547880214848215,807.4162863641808,1252.4162863641807,13.43281888736123,38.025,37.9125,0.1822732181423703,37.85625,-0.1822732181423703,38.023235887478684,-11.023190303242103,38.13397177495737,-22.046380606484917,7.81
1450.4376008619658,-119.15066785615696,-79.13452738261432,-174.96239750888313,-196.83976885173198,-889.0266534130415,-570.0873615993864,99.6061,-0.03944217628274363,3386.1490173985103,9.542190555095363,812.4376008619658,1257.4376008619658,17.45570315362642,38.025,37.914322732181425,5.657209552627762,37.85442726781858,-5.0137612403169385,37.91300398444626,5.401692131339075,37.91350796889252,11.235657822765432,7.82
1455.228470783957,-117.8633794063808,-138.66052872741096,-81.57625434691917,-143.88488883672545,-690.0490992065377,-481.9850513174364,99.6061,-0.030614423212357484,3399.9953775067434,11.66512583558111,817.4760786488409,1262.476078648841,21.329462825568726,38.025,37.9708948277077,5.139738716472664,37.80428965541541,10.685645202080707,37.967020905759654,-11.066724825693086,38.02586454712017,5.548911038255255,7.83
1459.7791978396883,-57.44986074533772,-78.03590103391797,-146.54365507692333,-146.54365507692333,-901.6000000000008,-428.57307193310237,99.6061,-0.040000000000000036,3412.4251791408738,14.448252673044415,822.5324420440983,1267.5324420440982,25.97422498012762,38.025,38.02229221487243,-11.198897760575477,37.91114610743622,-5.709287016954079,37.85635365750272,17.315452239643747,38.081353657502724,17.315452239643747,7.84
1464.547589954089,-81.57702500253112,-81.08445445339036,-92.94796140519468,-92.94796140519468,-901.6000000000008,-348.5574022663108,99.6061,-0.040000000000000036,3444.8713876459046,20.651343608684698,827.547589954089,1272.547589954089,30.842183083279217,38.025,37.910303237266675,-5.273971580229642,37.854053237266676,-5.405323726667177,38.02950817989916,27.668535240998438,38.25450817989916,27.668535240998438,7.85
1469.523452718494,-124.45533648398207,-103.04922847187366,29.252745087652475,113.62774508765301,-890.9315870486458,-84.62407478055025,99.6061,-0.03952668975371099,3451.168132289975,26.159338550125664,832.523452718494,1277.523452718494,36.49022325189575,38.04500999781867,37.85756352146438,5.708295469895575,37.800000000000004,0.0,38.306193532309145,16.965288328268002,38.531193532309146,-5.53471167173214,7.86
1474.4974489070132,-125.42866501744217,-105.87307241834749,173.56627279762043,174.0491437228358,-634.3744276248539,116.31367908466656,99.6061,-0.02814438454413726,3409.324325476611,32.95366778905557,837.4974489070132,1282.4974489070132,42.6458528849294,38.30625,37.914646476163334,5.410352383666606,37.800000000000004,0.19552769057469277,38.475846415591825,5.475975650789167,38.475846415591825,5.347210070731734,7.87
1479.4695955237328,-107.25088284366218,-128.4334251797347,317.86268223328204,358.87567798877194,0.0,441.054052198657,99.6061,0.0,3367.11375670467,39.81437388255502,842.4695955237327,1287.4695955237328,49.29582331672034,38.32483479083808,37.96875,0.0,37.80195527690575,5.648677956286008,38.530606172099716,-5.745052761783143,38.52931851629914,-16.68185162991378,7.88
1484.4390820386513,-109.18558665354516,-129.45731547781645,431.40663144534585,389.99803835351895,14.007674681037994,582.7617676675032,99.6061,0.0006214585040389527,3383.8093523449597,46.1020040739199,847.4390820386512,1292.4390820386513,56.261641620652284,38.53125,37.96875,0.0,37.85844205646861,5.405794353139015,38.473155644481885,-11.042291491153833,38.362500000000004,0.0,7.89
1489.4058118605535,-110.72320819953347,-111.53833239825079,506.39784712296813,548.17072201221,235.69322110370754,832.307028537394,99.6061,0.01045666464523991,3377.342212158638,51.099149169754526,852.4058118605534,1297.4058118605535,63.896955537709275,38.52336468490758,37.96875,0.0,37.9125,0.21736645299128554,38.36273272957035,-11.185979217867015,38.362500000000004,-22.325412521664845,7.9
1494.420406388171,-111.78333975410817,-132.06196555539032,494.7747948496481,474.24971606544835,450.8000000000004,725.179205605598,99.6061,0.020000000000000018,3367.3665282342395,54.54449058858684,857.6624470269879,1302.6624470269878,72.47158928320955,38.41875,37.96875,0.0,37.914673664529914,5.407633547008572,38.25087293739168,5.602058179211156,38.139245874783356,11.075412521664418,7.91
1499.4873372152022,-112.93387103653926,-113.75432419378703,589.6987835183254,610.217549324654,463.92947039245144,973.2281376126531,99.6061,0.020582496468165547,3371.1000256106236,60.95002987906089,863.2360709367223,1308.2360709367222,82.14636814219784,38.40943108030456,37.96875,-0.2187875085994051,37.96875,0.0,38.30689351918379,5.7386024814896075,38.25,0.26693159980197834,7.92
1504.2727851230788,-95.55116104359044,-116.54560274055295,634.3179178266201,613.5578323263704,676.2000000000006,1035.7789863688472,99.6061,0.030000000000000027,3421.178476515882,65.33413400107673,868.525316803421,1313.525316803421,92.08903682323974,38.30625,37.966562124914006,-5.213907196944234,37.96875,0.3846105889124374,38.364279543998684,11.25848634922093,38.25266931599802,16.794509149287506,7.93
1508.7813350532087,-137.77392291799555,-156.49839012789894,685.3238348539353,684.6315099119785,676.2000000000006,1075.683031720019,99.6061,0.030000000000000027,3423.5762500888095,70.12430550621688,873.5348167257876,1318.5348167257876,102.14508212749355,38.315483179071556,37.914423052944564,5.652446430328695,37.972596105889124,10.645637686302933,38.47686440749089,16.688559250911084,38.420614407490895,16.8731792354329,7.94
1513.5462325492447,-139.1167503208781,-98.57738825676444,833.2341833519365,791.7391665848214,690.1522250903505,1387.2792113591156,99.6061,0.03061899845121342,3410.6800102979378,75.85142415802665,878.5462325492447,1323.5462325492447,111.68248040471606,38.41875,37.97094751724785,5.54060456198755,38.079052482752154,-5.269891988442765,38.643750000000004,0.0,38.589346199845224,11.065337804564024,7.95
1518.5595046854082,-140.51124033337132,-142.14698462717863,865.2361498126959,865.5648808484484,912.3360989998305,1448.1428057005944,99.6061,0.040476313176567455,3428.8202851364017,83.66249124364853,883.5595046854082,1328.5595046854082,121.83170473773262,38.43499764487928,38.026353562867726,5.271544474053513,38.026353562867726,5.707742952402128,38.643750000000004,22.49999999999943,38.699999577890864,22.412338390465436,7.96
1523.5386705665894,-103.33135469106509,-142.47808868107933,1020.475388296679,1040.8281567548152,1140.977695016465,1815.4941016793496,99.6061,0.050620128439062335,3455.132337932703,88.40497506656973,888.5386705665895,1333.5386705665894,132.09714671697736,38.643750000000004,38.07906900760826,-5.032228303178243,38.08343099239175,5.40690076082555,38.86875,-0.05494562869117203,38.92412296179552,-5.482350550860815,7.97
1528.485483794877,-166.23406420404314,-122.13030497756787,1037.328655287574,995.8999218786931,1365.1742898843067,1744.8642079846563,99.6061,0.06056673868164626,3444.911877213695,88.17128689492321,893.4854837948768,1338.485483794877,142.1468993288595,38.66194055163476,38.02874672457648,11.7610024603934,38.1375,0.0,38.86820054371309,-5.477607871058865,38.86929945628691,5.570054371309396,7.98
1533.4466964847134,-207.32046662667472,-128.54821751330937,1196.0604696519226,1216.8075452759851,1591.96423749585,2076.999330787924,99.6061,0.07062840450292147,3424.9820134492693,101.61438924058463,898.6913661331847,1343.6913661331848,152.09743792982886,38.86875,38.14635674918041,21.61432508195915,38.1375,0.6083919850617292,38.8134244650025,5.6041941116575344,38.925000000000004,0.07164061190749749,7.99
1538.422795382553,-128.5348476003056,-189.53462765632253,1306.4213578725119,1306.4213578725148,1816.6023372207205,2294.773240488399,99.6061,0.08059460236116772,3451.0822586993263,108.98553006274165,904.1650749208081,1349.1650749208081,162.15157432267512,38.86875,38.362500000000004,0.0,38.14358391985062,16.266608014937844,38.869466406119074,5.460627102231541,38.92571640611908,5.460627102230831,8.0
1543.451983896003,-131.15560582731192,-131.63200345865835,1451.4465991169668,1451.446599116964,2042.6821011501763,2640.1055889479608,99.6061,0.09062476047693772,3435.733829379697,115.95452777368483,909.451983896003,1354.451983896003,172.09524740947703,38.86875,38.362500000000004,0.12703936835976037,38.30625,0.2540787367188102,38.92407267714139,-5.524507095022102,38.98032267714139,-5.5245070950213915,8.01
1548.5382081878151,-149.9064770463111,-168.87467350073726,1241.0720049379784,1283.5973412129774,2254.000000000002,2205.8881956039077,99.6061,0.10000000000000009,3415.1957639230577,106.07724654998766,914.538208187815,1359.5382081878151,182.1502198768685,38.87273833866977,38.3637703936836,5.937735542101308,38.30879078736719,10.995921263281616,38.86882760619117,11.332329054216217,38.925077606191174,-0.007760619116936596,8.02
1553.580713323237,-172.14031517382693,-131.60197108805755,1454.6544139811117,1474.7058329055903,2254.000000000002,2625.617960624818,99.6061,0.10000000000000009,3441.906864400764,118.95343220038203,919.580713323237,1364.580713323237,191.822020633226,38.925000000000004,38.423147749104615,10.810225089538505,38.41875,0.0,38.98215089673333,5.534910326667131,38.925000000000004,0.18786528013947645,8.03
1558.5822086547983,-132.82689652041654,-132.82689652041654,1495.629029781609,1433.0522745821338,2240.991659350372,2663.02751132291,99.6061,0.0994228775221993,3450.471849360493,120.35210042633804,924.5822086547983,1369.5822086547983,201.9540079722268,38.92960387184829,38.53125,0.21188139179528775,38.41875,0.21188139179528775,39.0375,0.1653423916884833,38.9268786528014,16.85247711154858,8.04
1563.5513034877426,-154.49880348524647,-153.98267894542784,1509.579962431921,1509.6247953392199,2042.2492987819394,2710.723275340467,99.6061,0.09060555895217122,3437.2612196150053,124.04081776029261,929.5513034877426,1374.5513034877426,211.69898458394098,38.98125,38.53336881391795,5.688385029441179,38.420868813917956,5.550751818822874,39.039153423916886,11.100598197573674,39.095403423916885,11.088642755627376,8.05
1568.490078421214,-179.85400406435332,-159.27637860416982,1653.955253804854,1717.5377623961117,2264.8792251187265,3032.362633532443,99.6061,0.10048266304874563,3468.99782935019,136.66594311672992,934.490078421214,1379.490078421214,221.83155457320336,38.99347509448591,38.590252664212365,11.413838231289475,38.476376332106184,5.926471441907211,39.15015940589262,22.760932609585183,39.20628985147316,5.80559698524965,8.06
1573.4311434834879,-171.8451191037558,-174.2547386452842,1445.4779597169543,1466.206996056311,2479.4000000000024,2565.5850980242253,99.6061,0.1100000000000001,3510.060328598738,121.11832748566252,939.6742578318367,1384.6742578318367,232.09373146872767,39.15,38.70439104652526,10.553869263044646,38.53564104652526,11.196434474118888,39.377768731988475,16.583229071483885,39.264345821325655,11.05548604765545,8.07
1578.3745751125568,-97.48802719086285,-199.7471787205833,1721.0455196282592,1741.8531592085988,2500.4209560900053,3165.663472925412,99.6061,0.11093260674756013,3489.7604543476764,136.8596734376075,945.1120326238126,1390.1120326238126,242.15871604455742,39.170081248637786,38.809929739155706,-10.566318486903725,38.647605391266445,16.70278858768839,39.543601022703314,5.639897729668775,39.37490068180221,0.09119384157827426,8.08
1583.3605741994334,-181.77413476786217,-161.4803636966139,1904.231011611952,1883.2191076681115,2944.002144766516,3444.1956208155875,99.6061,0.13061234005175315,3494.9934913033767,147.7652254174626,950.3605741994334,1395.3605741994334,251.49612745440558,39.43125,38.70426655428667,11.015139975175714,38.81463327714333,5.6034676895095,39.6,0.11887281364693081,39.37581262021799,5.722047198671021,8.09
1588.3947861155118,-165.19885232946086,-164.3588480562629,1992.907743421496,1972.0368799470818,3168.573151986173,3635.386922982854,99.6061,0.14057556131260748,3513.589221445654,156.4651496505442,955.3947861155118,1400.3947861155118,260.537536277833,39.43584416596714,38.814417954038426,5.881206875196909,38.870667954038424,5.657205735677451,39.60118872813647,11.037087054399564,39.4330330922047,16.602650647576667,8.1
1593.4230361226514,-185.16981022851576,-165.67234263397458,2127.764826478598,2127.5064870094484,3395.202548864134,3904.4291606255565,99.6061,0.1506301042087016,3494.90974313639,161.39850105594005,960.6653397349166,1405.6653397349166,268.878530947054,39.487500000000004,38.873230022790395,10.801997720960799,38.9272400113952,5.6026730290831495,39.711559598680466,-5.324288292727175,39.59905959868047,-5.255397767620451,8.11
1598.4448917038833,-145.8943144875212,-167.88270708483176,2104.2640229894905,2083.0874498147987,3606.3999999999983,3873.574451231936,99.6061,0.15999999999999992,3504.609548099073,165.40238702476827,966.1893808742717,1411.1893808742716,276.31034014270426,39.50151225730772,38.98125,0.0,38.98326674168603,5.863571359282815,39.658316715753195,16.85028183472923,39.546505621004265,22.497368014646923,8.12
1603.4830689871285,-146.9528241631181,-186.6147792704275,2134.971056825359,2114.2783821130392,3620.374251684147,3915.681835504853,99.6061,0.16061997567365338,3537.026546883776,166.0,971.4830689871286,1416.4830689871285,281.9210231957044,39.65625,38.98125,0.23323311016483217,39.04190245527886,10.809754472114008,39.82681953410049,11.036093179904327,39.771479301150734,16.554139769856135,8.13
1608.538152629803,-190.36331777945395,-148.1902851367858,2193.9300689782376,2172.407409536107,3841.907571139856,4027.7838755981047,99.6061,0.17044842817834321,3525.097872419911,170.06866535911115,976.5381526298031,1421.538152629803,286.38648626486287,39.67574410340045,38.98358233110165,11.475517186254791,39.15,0.22937514820995375,39.93718046589953,11.478751702470191,39.937020698849295,17.21812755370493,8.14
1613.5702510930073,-189.8334013591591,-169.59980816494698,2257.5904560773947,2236.865702875688,4071.7229038835476,4135.022949428976,99.6061,0.18064431694248215,3552.534980717042,174.23435699661968,981.8272762023081,1426.827276202308,289.6939959484506,39.9375,39.0983375029642,10.992397256346464,39.1522937514821,5.59677240455656,40.05196798292423,11.053201707576932,40.109201974386345,16.579802561365398,8.15
1618.5805289437849,-169.32689865466477,-171.02260361410472,2235.1169459345156,2235.1169459345156,4296.007457555648,4129.884389600262,99.6061,0.19059482952775725,3563.370713859614,169.94392921057855,987.3385818381633,1432.3385818381632,292.1612797094483,39.95626018684873,39.208261475527664,5.876040436418606,39.208261475527664,6.328228425602589,40.1625,0.0,40.275,0.0,8.16
1623.5554576303139,-196.30193345390995,-234.55400175865486,2539.391808338188,2539.650659507253,4493.627556040412,4648.186532632876,99.6061,0.19936235829815493,3522.155804718972,190.3490792250142,992.8110033933452,1437.5554576303139,293.6110493223417,40.1625,39.26702187989185,11.395072473699486,39.27154375978369,21.595624021631465,40.1625,-0.06902697841724148,40.275,-0.13805395683448296,8.17
1628.4973748703928,-210.53607601309176,-147.7904043412522,2279.7239546091896,2300.9319748807493,4309.264105740385,4222.3294491355955,99.6061,0.1911829683114634,3533.2807574107114,171.56452499594485,998.2471123574322,1442.4973748703928,294.0,40.16718487384881,39.380972604628845,16.73217911249054,39.487500000000004,0.0,40.16180973021583,-5.4564739707494425,40.273619460431654,-11.111946043165233,8.18
1633.6997624241271,-193.931917490068,-153.95664822521482,2487.896177743946,2508.6168063033215,4747.773719078735,4648.624418331984,99.6061,0.2106376982732358,3511.4377631320103,188.30186405665816,1003.4543294764793,1447.6997624241271,294.6102183528097,40.21875,39.54829439575375,10.931049045289143,39.487500000000004,0.27097724132829626,40.107244990508335,5.52942736522084,40.1625,0.003926416054156334,8.19
1639.1693830614563,-175.75583617897837,-197.1802747366669,2554.545063143737,2554.1888837626943,4958.799999999999,4735.797835990787,99.6061,0.21999999999999997,3479.04446173563,192.82222171365794,1008.4267118740512,1453.1693830614563,295.0,40.21875,39.65760488620664,5.7131836153828885,39.49020977241329,11.426367230766488,40.16253926416054,5.716054752223698,40.16253926416054,5.811035920501695,8.2
1644.454408072674,-170.91800184354983,-190.45170622815027,2342.2484604699453,2321.5108898509857,4930.387610297216,4302.389642249231,99.6061,0.2187394680699741,3538.421840240665,178.55621708972328,1013.6998488799413,1458.6998488799413,295.0,40.21875,39.71473672236047,5.593667692011195,39.60447344472095,10.802655527904648,40.21969981168278,5.648754135719969,40.22064962336556,11.17877296744254,8.21
1649.541434306437,-173.34017824421596,-151.29674316571646,2346.4916225202924,2346.1390162539924,4494.945572075836,4367.993717364352,99.6061,0.19942083283388803,3539.812961237376,180.2445994844267,1019.2955777370805,1464.2955777370805,295.0,40.22336540259928,39.77067339928058,6.101043995428768,39.7125,0.22279464116223835,40.27618735303998,11.22529303368367,40.332437353039985,11.3193213713636,8.22
1654.579621958768,-210.16139338313184,-171.13703039475877,2278.4741768806666,2258.216488059697,4282.5999999999985,4155.392241162473,99.6061,0.18999999999999995,3532.9954366950524,174.32724892673625,1024.837584154645,1469.579621958768,295.0,40.275,39.83168383923487,16.405573036900023,39.71472794641162,5.999076240000534,40.388440283376816,5.853274937469877,40.44563056675362,11.255325289728546,8.23
1659.572127791268,-171.25212269390352,-211.94744549099337,2224.834081640049,2267.5873205523144,4269.366504027612,4109.221834007467,99.6061,0.18941288837744508,3584.776064511553,176.29850403197207,1030.3293405703948,1474.572127791268,295.0,40.293661688560746,39.99573956960387,5.868019467537522,39.774718708811626,16.720105546761488,40.446973032751515,27.9892200715139,40.55818381965091,16.588356361576473,8.24
1664.8268845419848,-188.24972291708377,-188.88596428753104,2214.688783945951,2276.408809990037,4043.1629130454976,4113.961906731372,99.6061,0.17937723660361568,3582.24099859353,171.3345288326301,1035.569895038168,1479.8268845419848,295.0,40.5,40.054419764279245,10.808023572075598,39.94191976427924,10.977687937528202,40.726865233466654,10.972449074504453,40.72406738326667,-5.486224537251871,8.25
1670.329907442748,-141.5644054502978,-182.26027614881858,1873.8491131576097,1874.726118404066,3831.7999999999984,3424.750549962559,99.6061,0.16999999999999993,3601.274384012883,148.55059317277951,1040.572643129771,1485.329907442748,295.0,40.514428449098425,40.1625,0.22810344827561835,40.05169664365452,11.080335634547822,40.8365897242117,11.34102757883042,40.66920513789415,11.107159513108655,8.26
1675.5465962164456,-169.23213463745805,-150.47041096895111,2317.2878782508315,2337.5326998854603,3846.1379934115303,4335.118032529883,99.6061,0.1706361132835639,3592.389027475351,175.4753739632504,1045.8012558380901,1490.8012558380901,295.0,40.725,40.16478103448276,5.3968965517242395,40.1625,0.39377024012239303,40.95,0.06452709997830652,40.78027673302524,-5.3340920025895855,8.27
1680.4934094447324,-153.77835646624203,-193.63144490797234,2403.006258424574,2361.673875254947,4070.353218676504,4417.270332305306,99.6061,0.18058355007437907,3576.705570547597,182.6618036815504,1051.2427503892056,1496.2427503892056,295.0,40.73426128266033,40.21875,0.6862185262477283,40.166437702401225,11.313708777375808,40.950645270999786,5.758426809643424,40.72693581299934,16.780395654877367,8.28
1685.4548146741972,-208.38739723757095,-188.90026243279758,2248.448002765488,2268.400654912869,4253.764451738324,4119.560998007988,99.6061,0.1887206943983285,3620.811687546063,173.63766249078745,1056.700296141617,1501.700296141617,295.0,40.8375,40.22561218526248,15.989090263774841,40.27957479017498,10.79252098250194,41.00822953909622,11.120484692340682,40.89473976954812,5.799777453039212,8.29
1690.4312087703481,-125.87571604536001,-147.92936161604456,2120.292259394983,2057.7809436670636,3831.7999999999984,3904.268125400642,99.6061,0.16999999999999993,3602.395959221499,163.6862372567185,1062.174329647383,1507.174329647383,295.0,40.85158488779132,40.385503087900226,-5.197477108941939,40.3875,0.6834950432406117,41.11943438601963,5.757715172109101,40.95273754407851,22.427399366220868,8.3
1695.7065177694521,-166.08817382022823,-204.51726523124546,2024.5484086908946,2024.5587768832897,3846.1528753280936,3678.5017465227106,99.6061,0.1706367735283094,3633.6233095009975,158.59318051153514,1067.7065177694521,1512.7065177694521,295.0,41.00625,40.333528316810806,5.943747247154363,40.39433495043241,16.191504956758962,41.17701153774072,11.054375928539173,41.17701153774072,11.051611077233758,8.31
1701.300753943715,-230.67189011065955,-149.19125279916975,2203.4772097037085,2223.8549920242444,4068.061810761033,4047.469058818124,99.6061,0.18048189045080004,3629.898552138034,170.6268098274573,1073.300753943715,1518.300753943715,295.0,41.0224877408799,40.39296578928235,22.178672193800253,40.55625,0.45050224406963935,41.28755529702611,11.150390365779828,41.287527648513056,5.716315080303502,8.32
1706.5878484393256,-167.4562879697455,-190.77631553123814,2251.494288105231,2209.7411504483125,4282.5999999999985,4103.002835052561,99.6061,0.18999999999999995,3624.669254720106,169.66925472010595,1078.8466332832584,1523.8466332832584,295.0,41.23125,40.61475251122035,5.399748877965038,40.560755022440695,11.618422894363079,41.39905920068391,-5.458590163327415,41.34469079931609,5.675579878517567,8.33
1711.5885685671362,-152.9260174849847,-230.74079332041532,2360.394992145615,2339.572479289601,4255.556105154694,4316.300660629816,99.6061,0.18880018212753744,3647.153855347403,179.7500042684371,1084.34742542385,1529.34742542385,295.0,41.24544300021564,40.66875,0.6978509790897647,40.676939251384326,21.44845786853793,41.344473299050634,5.552670094936474,41.401446598101266,11.105340189873658,8.34
1716.8140625736228,-211.7009144133881,-128.53542093610048,2305.7894745407752,2305.7894745407752,3817.2795419847394,4271.342613732062,99.6061,0.16935579156986422,3625.253200449187,174.70541830432373,1089.8140625736228,1534.8140625736228,295.0,41.4,40.6757285097909,16.785081920306055,40.891423830069705,-5.392383006970647,41.4,0.07168613418215841,41.5125,0.07168613418215841,8.35
